userId,laptop_id,rating,timestamp
28,191,3,1242288954
28,109,3.5,1234515706
28,53,4,1234516357
28,29,3.5,1234569648
28,126,3.5,1234516004
28,176,3,1237619224
28,105,3,1242288783
28,210,3,1277002131
28,143,2,1242289900
28,76,2,1234340430
28,195,2.5,1242290315
28,131,3,1234515119
28,169,2.5,1242108379
28,134,3.5,1234338175
28,26,4.5,1234338696
28,106,3,1234572104
28,30,3,1242290271
28,170,3.5,1234338346
28,50,3,1236319971
28,233,2,1242290554
28,47,3.5,1236314244
28,215,3,1234337599
28,227,1.5,1234516438
28,66,1.5,1242290481
28,10,2.5,1234515699
28,101,3.5,1234516336
28,204,2,1242290221
28,72,3,1234571930
28,158,3,1234572111
28,89,2.5,1234516304
28,103,4,1234516415
28,54,2,1242031882
28,188,1.5,1242290928
28,65,2.5,1237619395
28,48,3.5,1242288458
28,183,4,1242032404
28,197,2.5,1236314713
28,88,2,1240817387
28,9,2.5,1243837639
28,8,3,1242032439
28,135,4,1240211660
28,175,3,1236228466
28,157,4,1234515778
28,96,3.5,1242288799
28,91,3.5,1234516339
28,22,3.5,1234515870
28,20,3,1236313576
28,180,3,1242290204
28,95,3,1242033113
28,185,1.5,1243837374
28,87,3,1242289886
28,226,3.5,1242289903
28,110,2.5,1235805921
29,205,4,850467366
29,219,3,850466616
29,209,2,850466616
29,16,4,850466616
29,210,4,850466616
29,57,4,850467366
29,92,4,850467366
29,108,3,850467365
29,93,5,850467368
29,124,5,850467365
29,96,4,852207559
29,104,3,852208599
29,146,5,850466616
29,88,5,850466642
29,143,4,850466616
29,178,4,850466616
29,216,4,850466660
29,32,5,850466810
29,21,2,850466679
29,120,4,850467118
29,112,5,850467425
29,165,5,850467468
29,85,5,850466810
29,231,4,850467063
29,119,2,850467444
29,102,3,850467408
29,91,4,850467408
29,182,5,850467408
29,164,4,850467408
29,141,3,850467408
29,56,4,850467425
29,76,3,850467468
29,75,4,850467408
29,14,3,850467468
29,176,2,850467444
29,188,4,850467468
29,65,5,850467425
29,113,5,850467485
29,79,4,850467485
29,78,4,850467078
29,174,4,850466719
29,63,5,850466810
29,44,5,850466810
29,177,5,850466810
29,49,3,852207084
29,30,1,852207053
29,144,5,850467468
29,211,3,856736119
29,47,3,856736172
29,184,3,856736172
29,145,4,856736173
29,127,4,856737002
29,218,3,856737205
29,46,4,856736119
29,40,4,856736347
29,6,4,856736119
29,148,4,856736172
29,183,3,856737205
29,133,5,856737002
29,156,3,856736227
29,70,5,856736227
29,180,3,856736119
29,11,4,856736316
29,135,4,856736477
29,137,3,856736119
29,2,4,856736290
29,31,3,856736262
29,53,4,856736119
30,38,5,856737003
30,154,3,856737165
30,86,3,856737205
30,14,4,856737123
30,217,5,856737044
30,129,3,856737270
30,141,3,856737165
30,207,4,856737270
30,84,3,856736227
30,2,3,856737082
30,96,4,856737270
30,215,3,856737165
30,165,5,856737045
30,87,4,856737205
30,166,4,856737044
30,162,5,856737123
30,28,4,856737123
30,106,3,856737338
30,211,5,856737044
30,210,5,856737081
30,175,5,856736172
30,62,4,856736505
30,155,3,856736262
30,167,3,856736119
30,136,3,856736227
30,225,3,856736262
30,32,3,856736374
30,204,4,856736227
30,182,3,856736290
30,232,4,856736172
30,35,3,856736119
30,140,4,856736316
30,113,3,856736119
30,198,3,856736227
31,84,3,856736173
31,112,1,856736227
31,19,3,856736405
31,107,4,856736290
31,167,2,856736405
31,43,4,856736316
31,1,3,856736405
31,109,5,856737165
31,125,3,856736563
31,133,5,856737338
31,81,4,856736405
31,130,5,856736173
31,131,4,856737044
31,88,3,856737165
31,151,4,856737338
31,91,4,856737270
31,111,4,856737123
31,166,5,856737082
31,126,3,856736427
31,64,4,856737165
31,51,5,856737123
31,16,5,856737270
31,227,3,856737338
31,85,4,856736262
31,192,3,856736374
31,93,5,856736427
31,58,4,856736374
31,78,2,856736519
31,63,4,856736477
31,157,3,856736652
31,69,4,856736579
31,135,3,856736639
31,153,4,856736822
31,92,4,856736725
31,163,3,939647444
31,83,1,939654896
31,207,2,939654896
31,40,4,939654828
31,155,4,939715904
31,191,3,939646902
31,146,5,939654815
31,80,3,939647370
31,59,3,939646940
31,136,5,939715317
31,150,5,939654896
31,119,2,939716739
31,38,5,939646733
31,188,4,939646784
32,76,3,939647816
32,133,4,939715904
32,188,3,939716218
32,64,3,939647873
32,213,4,939648134
32,68,3,939715955
32,81,4,939648134
32,228,3,939716778
32,177,4,939715904
32,67,5,939646733
32,113,4,939716778
32,73,4,939716559
32,92,5,939717613
32,58,3,939648134
32,200,3,939716327
32,159,5,939715286
32,218,4,939716559
32,195,4,939716778
32,1,2,939716829
32,163,5,939715369
32,94,5,939719385
32,144,4,939716327
32,80,5,939654815
32,118,4,939716559
32,93,5,939647444
32,82,5,939716559
32,99,4,939715485
32,79,4,939716519
32,77,5,939646784
32,157,4,939715904
32,88,3,939716738
32,50,2,939646733
32,207,4,939646939
32,166,4,939646733
32,26,3,939647015
32,56,5,939716661
32,122,5,939716661
32,211,4,939647873
32,83,5,939715485
32,25,1,939715414
32,171,5,939646939
32,151,4,939647370
32,109,5,939647370
32,34,4,939647444
32,152,5,939715859
32,46,4,939715369
32,107,4,939647370
32,143,4,939715233
32,14,1,939716819
32,40,5,939716327
32,91,4,939715591
32,87,5,940422746
32,115,5,940422746
32,33,5,939646939
32,178,3,939716819
32,191,4,939715955
32,101,4,939716519
32,129,5,939646733
32,36,4,939716778
32,131,3,939715369
32,161,3,939647016
32,121,4,939647873
32,156,5,939647873
32,198,3,939646865
32,197,5,939716472
32,222,5,939646820
32,104,3,939715825
32,150,5,939716738
32,231,4,939648134
32,140,4,939646820
32,116,3,939715749
32,215,4,939654896
32,102,2,939716472
32,111,5,939648134
32,182,3,939715749
32,49,3,939716855
33,123,2,939715591
33,78,3,939717614
33,231,4,939715369
33,35,4,939716559
33,159,3,939716519
33,40,5,939647016
33,84,5,939646902
33,144,3,939646865
33,95,4,940422746
33,138,3,940422746
33,188,2,939646865
33,32,3,939716739
33,39,4,939715369
33,18,3,939715620
33,155,2,939715749
33,94,3,939646982
33,43,3,939718916
33,68,4,939716738
33,204,3,939646784
33,81,4,939647370
33,118,2,939646982
33,178,5,939718916
33,44,5,939654747
33,218,2,939646982
33,33,4,939647444
33,158,3,939654747
33,45,2,939719385
33,36,3,939654747
33,197,2,939646784
33,6,4,939718916
33,48,4,939654747
33,20,5,939646784
33,153,5,939646902
33,174,4,939718916
33,166,3,939646557
33,137,4,939646424
33,85,4,939716738
33,13,5,939646680
33,59,5,1162048773
33,109,3.5,1162048002
33,50,0.5,1162049056
33,104,1,1162048012
33,107,3,1162050915
33,222,4,1162050357
33,117,4,1162049069
33,101,0.5,1162048916
33,16,4.5,1162048796
33,228,3.5,1163954746
33,125,3,1162050135
33,25,2.5,1166463521
33,205,1,1162050209
33,124,4.5,1162048875
33,152,2.5,1162048827
33,24,2.5,1162048961
33,150,3.5,1162048275
33,28,0.5,1162048752
33,88,3,1162048144
33,230,4.5,1162047985
33,141,5,1162048095
33,3,2,1162233253
33,87,1,1168811769
33,79,4.5,1168811334
33,195,3,1162048690
33,221,4,1162050143
33,93,3.5,1162050129
33,91,3,1162048836
33,110,3,1162050482
33,82,2,1162048979
33,200,4,1162049153
33,9,4,1163954620
33,233,2.5,1166464035
33,208,3,1168811503
33,90,1.5,1162050185
33,229,4,1166464079
33,148,4.5,1162048501
33,126,5,1162048832
33,170,3,1162050036
33,192,4.5,1162047944
33,219,5,1162049140
33,27,2,1162050228
33,199,4.5,1162049184
33,12,4,1162048053
33,41,3.5,1162048723
33,116,0.5,1162048162
33,112,4.5,1162048495
33,181,3,1162050120
33,102,5,1162050179
33,64,4,1162048991
33,134,4,1168811375
33,11,4,1162049097
33,211,1,1162050046
33,83,4,1162049117
33,143,3,1163954882
33,65,5,1162048858
33,62,4,1162048024
33,167,2,1162050159
33,133,2,1162048159
33,210,1,1162049047
33,8,3.5,1168811107
33,182,5,1162048745
33,220,4.5,1162050501
33,34,4.5,1166463791
33,194,5,1162047962
33,139,3.5,1166464142
33,115,5,1166463958
33,169,5,1162049178
33,198,4.5,1166463676
33,17,4,1163954715
33,176,5,1162048034
33,156,0.5,1162048208
33,232,4.5,1162049159
33,183,4.5,1162048087
34,182,2.5,1100803714
34,160,2,1100803711
34,45,3.5,1100803718
34,50,2.5,1100803399
34,100,1.5,1100803388
34,170,2.5,1100803585
34,144,4,1100803365
34,134,2,1100803384
34,116,4,1100803705
34,69,2.5,1100803373
34,14,2.5,1100803352
34,133,3,1100803549
34,210,2,1100803435
34,11,1.5,1100803431
34,199,0.5,1100803422
34,222,2,1100803341
34,163,2,1100803701
34,26,4.5,1100803546
34,30,3,1100803579
34,193,3.5,1100803720
34,10,2,1100803337
34,43,2,1100803686
34,20,2.5,1100803540
34,27,3,1100803893
34,206,1.5,1100803424
34,39,4.5,1100803669
34,228,4,1100803664
34,42,3,1100803401
34,187,2.5,1100803667
34,4,2,1100803683
34,113,3,1100803678
34,176,3.5,1100803882
34,72,1.5,1100803853
34,145,2,1100803868
34,61,4.5,1100803989
34,175,2.5,1100803617
34,129,4.5,1100803627
34,153,2,1100803862
34,90,3,1100803648
34,141,2,1100803848
34,184,4.5,1100803381
34,55,2,1100803619
34,180,2,1100803624
34,44,2,1100803825
34,140,1,1100803560
34,119,2.5,1100803813
34,174,3,1100803810
34,81,4,1100803807
34,167,1.5,1100803567
34,24,2,1100803576
34,73,3,1100803749
34,6,5,845239388
34,112,3,845239426
34,181,5,845239426
34,97,5,845239442
34,211,4,845239483
34,128,5,845239388
34,93,5,845239442
34,122,4,845239483
34,213,3,845239483
34,190,5,845239426
34,66,4,845239442
34,186,4,845239483
34,48,2,845239388
34,212,4,845239442
34,38,4,845239388
34,146,3,845239387
34,62,5,845239426
35,121,4,841341549
35,199,1,841341598
35,186,3,841341750
35,210,1,841341271
35,179,3,841341785
35,136,5,841341650
35,216,4,841341598
35,135,4,841341515
35,74,3,841341680
35,11,5,841341715
35,108,2,841341494
35,190,1,841341271
35,143,1,841341405
35,111,2,841341680
35,70,3,841341447
35,17,3,841341248
35,20,3,841341163
35,151,4,841341323
35,100,3,841341362
35,122,5,841341249
35,215,3,841341249
36,121,3,841341731
36,42,4,841341428
36,61,3,841341650
36,182,3,841341271
36,216,5,841341428
36,114,2,841341323
36,130,2,841341341
36,12,4,841341598
36,69,4,841341763
36,208,3,841341341
36,11,3,841341163
36,86,3,841341323
36,27,3,841341428
36,197,2,841341249
36,115,2,841341405
36,105,3,841341428
36,172,4,841341295
36,104,5,841341220
36,81,3,841341698
36,137,3,841341715
36,212,3,841341296
36,226,3,841341650
36,34,5,841341680
36,36,3,841341362
36,89,3,841341532
36,133,2,841341467
36,113,5,841341405
36,75,3,841341405
36,156,4,841341549
36,29,3,841341732
36,141,2,841341570
36,142,3,841341570
36,148,3,841341384
36,43,3,841341195
36,223,4,841341161
36,176,4,841341160
36,116,3,841341220
36,184,4,841341220
36,144,2,841341384
36,191,4,841341618
36,24,2,841341598
36,6,3,974787510
36,201,3,974789632
36,180,5,974788030
36,107,5,974787510
36,110,5,974789540
36,16,4,974788976
36,47,4,974789432
36,155,4,974788841
36,53,4,974788030
36,227,4,974789632
36,45,5,974788030
37,206,3,974789035
37,211,4,974788976
37,223,4,974787064
37,110,3,974789035
37,90,3,974789035
37,160,4,974788126
37,163,3,974789854
37,22,5,974788071
37,73,4,974787586
37,82,4,974789432
37,186,4,974788244
37,86,5,974789111
37,58,5,974788384
37,4,4,974789111
37,39,5,974787586
37,19,5,974787586
37,38,4,974789540
37,139,5,974787510
37,25,5,974789432
37,171,5,974788126
37,70,5,974789111
38,154,5,974788071
38,136,5,974787836
38,162,4,974787510
38,66,4,974788339
38,77,1,974788629
38,230,4,974789232
38,104,5,974789327
38,213,5,974787836
38,52,4,974788442
38,124,3,974787637
38,115,4,974789432
38,65,4,974789727
38,120,2,974787510
38,26,5,974787637
38,111,4,974788126
38,182,2,974788030
38,33,5,974789727
38,112,2,974787293
38,44,2,974788976
38,153,5,974787586
38,183,2,974789327
38,139,4,974789854
38,194,5,974788384
38,159,4,974787893
38,155,3,974788629
38,175,3,974788976
38,86,3,974788841
38,102,2,974789035
38,151,3,974788841
38,27,5,974787893
38,150,1,974788976
38,164,3,974789854
38,2,5,974788538
38,109,5,974787893
38,60,5,974789727
38,163,3,974787893
38,32,4,974787510
38,103,5,974787586
38,50,5,974789690
38,196,5,974788442
38,39,5,974789111
38,144,5,974788709
38,170,5,974788030
38,59,5,974788291
38,212,4,974789632
38,36,3,974789327
38,189,4,974788841
38,141,5,974788291
38,57,5,974789174
38,76,5,974787139
38,173,3,974787064
38,73,3,974789375
38,216,5,974788976
38,128,5,974789632
38,201,5,974788339
38,82,2,974789327
38,13,5,974788538
38,208,4,974789035
38,21,4,974787637
38,96,5,974788481
38,200,5,832058959
38,168,5,832059273
38,184,2,832059137
38,41,4,832059053
38,131,4,832059937
38,1,4,832059371
38,58,5,832059080
38,61,3,832059393
38,23,4,832059892
38,177,2,832059371
38,118,4,832059509
38,174,5,832059339
39,23,3,832060287
39,118,3,832060059
39,89,5,832058854
39,105,4,832059189
39,150,3,832058897
39,201,4,832059315
39,48,3,832059770
39,83,5,832059474
39,102,4,832058897
39,185,2,832059315
39,144,4,832059339
39,224,4,832059273
39,65,3,832059273
39,114,3,832060204
39,187,5,832059474
39,2,4,832060230
39,169,2,832059012
39,39,1,832059493
39,72,4,832059458
39,195,5,832059371
39,179,4,832059339
39,173,3,832060190
39,138,5,832059458
39,63,1,832058959
39,20,4,832059293
39,141,4,832059137
39,59,4,832059273
39,47,2,832059371
39,8,5,832059293
39,222,4,832059080
39,106,3,832059622
39,50,5,832059417
39,142,1,832059458
39,54,5,832059534
39,101,3,832059012
39,96,5,832058854
39,174,5,832059012
39,219,5,832059622
39,12,5,832059644
39,43,5,832059658
39,205,3,832059952
39,180,5,832059734
39,110,3,832058930
39,103,4,832059080
39,30,5,832058930
39,146,4,832059585
39,92,3,832058930
39,11,3,832059921
39,98,5,832059189
39,18,3,832058959
39,191,4,832058897
39,124,5,832059787
39,7,4,832059585
39,175,3,832059840
39,58,4,832060128
39,120,5,832059644
39,93,4,832059676
39,56,4,832060059
39,135,3,832060011
39,34,3,832058854
39,13,3,832060108
39,206,3,832059053
39,10,3,832059863
39,214,5,832059493
39,131,3,832059116
39,171,3,832058959
39,126,3,832059189
39,132,4,832059716
39,164,4,832059644
39,109,3,832059534
39,158,5,832060059
39,29,3,832059716
39,218,5,832060128
39,74,3,832059892
39,129,3,832059770
39,151,5,832059273
39,145,3,832059863
39,112,4,832058897
39,6,4,832058854
40,74,2,1459367433
40,68,4,1458933752
40,110,3,1458939112
40,182,2,1459367435
40,25,1.5,1458939142
40,128,2,1459367458
40,233,3,1459367688
40,3,2,1459367478
40,113,5,1458939506
40,130,2,1459367446
40,91,2,1459367440
40,106,0.5,1459367443
40,196,4,1459367455
40,112,2,1459367467
40,50,4.5,1459367677
40,186,5,1458939478
40,81,5,1459367673
40,36,3,1459367661
40,26,3.5,1458938964
40,119,3,1459368587
40,51,2,1458939387
40,150,2,1459367550
40,209,2,1458939146
40,11,3,1458938835
40,6,3,1459367527
40,83,5,1458939738
40,86,4,1458938846
40,198,2.5,1458939104
40,37,4,1458938919
40,129,3,1458938941
40,223,4,1459367625
40,220,2,1459367469
40,103,2,1459367648
40,9,5,1459368424
40,131,2.5,1459367652
40,13,4,1458933701
40,127,4,1458933698
40,57,2,1459367665
40,178,3,1458938961
40,213,4,1458939534
40,94,5,1459368540
40,115,2,1458939383
40,154,4,1458933687
40,187,4,1458933677
40,101,3,1458938954
40,206,4,1459367626
40,28,4,1458940228
40,139,2.5,1459367748
40,204,3,1458938915
40,22,4,1458939542
40,156,0.5,1459367733
40,160,5,1459367646
40,199,4,1458933711
40,93,4,1459368601
40,120,3.5,1459367473
40,173,3,1459367471
40,210,3.5,1459368459
40,107,5,1459367696
40,137,4,1459368579
40,76,3.5,1459367560
40,192,4,1458942816
40,30,4,1458943777
40,229,4,1458940118
40,21,2,1459367450
40,149,3,1458939651
40,62,3.5,1458943578
40,134,5,1459367618
40,95,5,1459368429
40,180,5,1459367735
40,73,3,1458940253
40,46,3,1458939699
40,167,4,1458933682
40,87,2.5,1458938813
40,218,3,1458939178
40,58,4,1458938982
40,132,2,1459368584
40,203,3,1459367704
40,64,3.5,1458939566
40,200,1,1458939735
40,39,2,1459367614
40,41,4,1458939704
40,177,4,1458939707
41,207,3,1459367596
41,36,4,1458943785
41,179,4,1458942832
41,77,4,1459367588
41,182,3,1458940181
41,147,3,1459367709
41,90,4,1459367568
41,79,4,1459367582
41,44,3,1458943268
41,106,4,1458940071
41,136,3.5,1458940164
41,109,4,1458940241
41,6,4,1458933754
41,60,4,1459368582
41,208,3.5,1459367548
41,226,3,1458933746
41,53,3.5,1459367539
41,161,3,1458939668
41,29,3,1458939072
41,26,4,1459367658
41,186,4,1458939664
41,217,2,1459368610
41,180,3.5,1458940187
41,229,0.5,1459367504
41,47,0.5,1458939744
41,38,4,1459367571
41,3,3.5,1458939661
41,126,4,1458938862
41,19,4,1458939161
41,154,2,1459367707
41,20,5,1459368455
41,83,2.5,1458939544
41,205,3.5,1458943261
41,37,4.5,1459367544
41,140,4,1459367515
41,62,3,1458939414
41,64,2.5,1458995086
41,54,3,1458939033
41,160,3,1459367553
41,48,4,1458938969
41,192,3,1458938898
41,158,1,1459367563
41,94,3,1458938927
41,100,3.5,1458939371
41,111,4,1459368463
41,8,4,1458943586
41,194,4,1459367518
41,167,4,1458938821
41,30,3,1459367594
41,196,3.5,1458938869
41,177,3,1458939130
41,21,4,1459367490
41,45,4,1458939016
41,96,0.5,1459367686
41,98,2,1459367495
41,125,3.5,1458939555
41,135,3,1459367496
41,164,1,1459367512
41,80,4,1459367523
41,152,3.5,1458940113
41,81,5,1459367663
41,56,3.5,1459368433
41,87,4,1458942860
41,202,4,1458939149
41,86,1,1458939520
41,55,4,1458933680
41,117,2,1458943554
41,15,4,1458943201
41,195,4,1458939770
41,133,4,1458933737
41,115,1.5,1458940266
41,181,3,1459368708
41,32,3,1458940195
41,191,3,1458939124
41,212,5,1459368419
41,214,4,1458943677
41,50,3,1458938841
41,42,3.5,1458939514
41,209,1,1458940199
41,157,4,1458938979
41,103,3,1459367616
41,233,3.5,1458943362
41,108,4,1458939648
41,27,3,1458939634
41,74,0.5,1458943601
41,72,4,1458939768
41,113,0.5,1459367667
41,23,5,1459367741
41,112,4,1458995083
41,187,2.5,1458939623
41,171,0.5,1459367333
41,197,0.5,1458940245
41,46,4,1459367507
41,213,3,1458943698
41,24,0.5,1459367339
41,138,2,1459367656
41,59,4,1458943547
41,52,3.5,1458943809
41,107,1,1459367331
41,162,4,996221045
41,7,3,996220162
41,28,5,996215205
41,218,5,996219314
41,215,5,996218017
41,11,2,996256258
41,9,4,996219086
41,130,5,996219167
41,39,4,996218105
41,16,5,996217838
41,198,4,996220615
41,120,3,996214545
41,18,4,996219699
41,13,4,996217933
41,91,3,996221451
41,199,3,996256102
41,153,1,996220726
41,222,4,996220026
41,174,5,996217989
41,102,2,996255744
41,88,3,996218708
41,134,3,996219086
41,118,2,996216316
41,67,3,996220383
41,73,2,996221544
41,40,4,996220893
41,189,4,996220852
41,149,3,996256573
41,148,3,996219752
41,63,5,996218735
41,203,4,996219167
41,2,4,996221233
41,97,4,996220872
41,232,4,996256613
41,129,3,996220615
41,128,4,996220225
41,89,5,996215413
41,146,3,996215225
41,10,5,996261559
41,223,4,996221323
41,231,5,996220487
41,101,3,996219167
41,92,5,996214107
41,156,2,996221407
42,106,4,996216013
42,108,2,996216279
42,2,5,996218466
42,127,4,996218442
42,194,3,996258093
42,139,3,996259001
42,107,5,996217838
42,111,5,996212773
42,177,5,996219752
42,224,1,996218443
42,52,4,996212773
42,167,4,996220701
42,89,5,996213578
42,226,5,996258339
42,37,4,996258299
42,187,4,996220487
42,102,3,996215831
42,28,5,996258052
42,43,5,996258118
42,152,5,996214157
42,159,5,996213544
42,75,5,996216146
42,132,5,996258009
42,133,5,996217857
42,119,5,996214893
42,169,5,996218017
42,74,3,996218222
42,31,4,996258052
42,205,4,996258536
42,191,4,996258272
42,186,4,996258165
42,68,3,996220248
42,216,3,996218222
42,182,2,996216255
42,170,4,996260152
42,9,4,996258272
42,215,5,996258510
42,217,5,996221012
42,204,2,996221269
42,209,4,996218988
42,70,2,996215096
42,165,2,996256206
42,161,4,996218934
42,203,3,996256069
42,76,4,996218645
42,93,2,996220933
42,100,2,996256020
42,48,4,996219131
42,138,4,996214583
42,110,4,996214731
42,195,4,996221045
42,213,2,996256339
42,40,5,996218348
42,34,3,996262592
42,15,5,996214804
42,202,3,996221045
42,55,4,996218871
42,115,4,996214503
42,122,4,996219414
42,222,4,996220054
42,146,4,996218063
42,66,4,996220823
42,101,2,996218105
42,157,3,996219752
42,44,4,996218017
42,129,3,996218735
42,73,2,996256102
42,94,4,996219340
42,112,5,996218645
42,201,4,996258272
42,190,2,996221092
42,219,4,996219086
42,168,5,996218171
42,62,3,996258317
42,230,3,996218934
42,172,3,996220661
42,98,1,996215883
42,197,5,996214937
42,214,5,996219061
42,39,2,996221012
42,116,4,996218960
42,22,5,996218988
42,47,4,996218816
42,188,2,996219275
42,180,3,996220026
42,33,2,996214323
42,104,4,996220726
42,54,4,996220054
42,4,2,996219167
42,118,3,996220343
42,103,4,996214081
42,42,2,996214288
42,140,4,996218709
42,141,4,996258052
42,88,4,996258201
42,19,2,996260407
42,71,2,996260489
42,117,5,996214288
42,144,4,996214288
42,174,3,996214288
42,232,4,996258769
42,147,5,996213544
42,105,5,996217964
42,26,5,996258536
42,30,3,996214830
42,121,4,996258715
42,29,2,996259211
42,57,4,996259059
42,220,4,996258201
42,69,3,996258646
42,126,4,996258824
42,162,3,996215096
42,225,2,996256228
42,13,4,996258165
42,18,3,996218404
42,151,4,996258924
42,156,4,996216177
42,173,5,996219131
42,163,3,996218757
42,32,4,996221323
42,90,4,996218443
42,211,3,996256541
42,134,4,996259554
42,207,5,996217964
42,148,4,996221072
42,124,4,996258165
42,7,2,996219131
42,135,2,996262268
42,80,5,996258536
42,212,5,996260113
42,189,3,996259605
42,185,5,996259254
42,97,2,996260446
42,178,3,996258510
42,223,4,996258715
42,59,3,996259605
42,67,3,996258676
42,35,2,996216406
42,175,5,996258563
42,3,4,996220823
42,83,4,996219440
42,20,3,996220225
42,183,5,996259254
42,17,4,996219699
42,149,1,996220790
42,49,4,996221544
42,45,2,996221208
42,16,5,996219191
42,63,4,996255934
42,109,4,996219389
42,160,5,996262242
42,61,4,996256809
42,227,5,996214210
42,92,3,996256541
42,58,4,996262349
42,78,3,996219008
42,91,4,996221045
42,206,4,996220405
42,153,3,996220790
42,82,2,996216337
42,56,4,996216229
42,11,4,996214804
42,8,3,996220913
42,113,4,996262184
42,36,4,996218871
42,14,4,996213977
42,198,5,996220196
42,228,4,996262104
42,77,5,996216316
42,229,3,996262416
42,221,3,996257992
42,120,3,996262243
42,125,3,996262592
42,176,4,996260113
42,166,3,996258769
42,218,5,996214184
42,86,2,996220754
42,87,4,996262184
42,5,5,996258232
42,25,4,996258339
42,208,4,996259372
42,233,4,996215785
42,64,4,996262478
42,158,3,996262104
42,65,4,996262322
42,51,5,996213931
42,24,3,996220661
42,81,4,996218615
42,27,4,996256228
42,123,3,996217989
42,200,4,996258468
42,137,4,996258118
42,181,3,996217838
42,41,4,996258272
42,12,4,996262677
42,21,5,996258769
42,99,5,996258902
42,96,4,996261752
42,145,3,996262184
42,184,4,996212624
42,155,3,996216117
42,95,5,996214009
42,10,4,996258272
42,143,5,996218785
42,193,3,996215831
42,128,3,996258581
42,1,4,996256020
42,23,4,996259211
43,51,4,869252115
43,120,4,869251910
43,23,3,869252497
43,112,3,869252563
43,63,4,869252333
43,154,4,869251861
43,100,4,869251955
43,170,5,869251955
43,121,2,869251982
43,22,3,869251861
43,47,5,869251910
43,201,4,869251910
43,102,1,869252901
43,204,3,869251861
43,155,3,869252012
43,89,4,869252142
43,148,3,869252115
43,30,1,869252043
43,79,5,869251910
43,5,2,869251860
43,67,5,869252012
43,114,3,869251860
43,80,3,869252062
43,189,2,869251910
43,187,2,869252546
43,115,4,869251982
43,219,2,869252237
43,92,3,869252163
43,208,3,869252417
43,14,3,869252088
43,109,4,869252012
43,168,4,869252706
43,6,3,869252142
43,185,4,869252186
43,28,5,869252333
43,152,2,869252087
43,179,4,869252438
43,171,4,869252043
43,48,5,869252417
43,97,5,869252362
43,33,4,869252528
43,144,1,869252752
43,94,4,869252458
43,2,5,895853739
43,104,4,951170182
43,203,3,959625102
43,206,4,1121724608
43,106,3,951170390
43,145,3,951170225
43,123,4.5,1091306129
43,211,4,1091306011
43,178,4.5,1121724503
43,197,3,951170338
43,226,5,951756750
43,3,4,1091306047
43,133,3,1020803228
43,52,3,951170141
43,205,4,951170563
43,158,4,951170543
43,215,5,950724870
43,153,4,950726248
43,222,5,950741520
43,140,4,950740583
43,11,5,1007484259
43,194,5,1091305945
43,65,3,950740896
43,110,1,950741335
43,25,4,950726070
43,172,3,950741023
43,53,3.5,1121724898
43,58,5,950724820
43,56,5,1007995016
43,130,5,1091305997
43,74,2,951170651
43,36,4,951170509
43,128,5,950726388
43,229,3,959624314
43,213,4,1091305981
43,220,5,1007483989
43,138,4,950740601
43,88,3,951170669
43,98,4,950740723
43,124,4,951170509
43,57,3,950741024
43,105,4,951170563
43,45,5,951170194
43,107,4,951170271
43,90,5,950722276
43,192,5,950726215
43,209,4,950724840
43,233,4,1091306135
43,169,3.5,1121724808
43,78,4,950726688
44,155,4,951756812
44,182,4,950726215
44,126,5,950726248
44,229,3,951170238
44,175,2,951170628
44,82,4,950740583
44,90,4,950724840
44,45,4,950740478
44,13,4,951170771
44,59,4,1007484068
44,163,3,950741000
44,37,3,1020803144
44,27,4,950724896
44,79,4,951170358
44,188,2,1091306098
44,96,4.5,1121724761
44,137,3,950741270
44,151,4,951170289
44,1,5,950722240
44,106,4,951756950
44,152,3,950740452
44,105,4,950740805
44,123,3,950724757
44,206,2,951170710
44,94,3,951170628
44,55,2,951170628
44,219,4,1121724907
44,145,4,950726185
44,41,4,959625102
44,48,5,1034343805
44,227,3,950741520
44,5,4,950741043
44,201,3,951170289
44,176,5,1009399318
44,159,5,951170165
44,47,4,1091306020
44,91,4,951757142
44,88,5,1007484441
44,148,4,1091306211
44,54,4,950740896
44,89,5,1091306083
44,32,5,950726388
44,124,5,1091306041
44,131,4,950726408
44,170,5,950726673
44,203,5,951756891
45,218,3,950740818
45,122,5,950726408
45,38,5,1121724720
45,67,5,1007484543
45,146,3,1020802033
45,7,3,950724757
45,39,3.5,1091305972
45,121,5,950726185
45,184,3,950724777
45,2,5,950726569
45,95,5,1091305660
45,192,3,950723581
45,131,4,950740918
45,224,3,951170563
45,5,4.5,1121724800
45,30,3,950740619
45,185,5,950741043
45,129,3,950740839
45,147,4,959625081
45,149,3,950740478
45,48,2,951170693
45,11,2,951170422
45,68,3,950741061
45,1,5,950726330
45,183,4,950740855
45,135,4.5,1121724749
45,55,4,951170543
45,167,4,1021412164
45,120,4,951170669
45,133,3,951170225
45,44,4,951170390
45,214,3,951170182
45,197,5,951170210
45,201,4,950740871
45,207,4,950740704
45,182,4,951170473
45,9,5,950740839
45,115,3,950740871
45,181,5,950740871
45,49,4,950741095
45,10,4,1121724850
45,51,4,950741569
45,187,3,950740452
45,150,4,950726106
45,163,4,951170271
45,46,2,951170461
45,144,4,950740986
45,208,4,950740565
45,99,4,1121724734
45,111,4,950726248
45,177,5,951756899
45,137,4,1091306055
45,139,4,1034343842
45,188,5,951170525
45,82,4,950724820
45,72,3,1020803185
45,232,4,951170257
